Epoch 1/15, Batch 10/769, Loss: 4.1176, Acc: 0.0469, LR: 0.010000
Epoch 1/15, Batch 20/769, Loss: 3.1903, Acc: 0.1875, LR: 0.010000
Epoch 1/15, Batch 30/769, Loss: 3.1252, Acc: 0.1562, LR: 0.010000
Epoch 1/15, Batch 40/769, Loss: 3.2362, Acc: 0.1406, LR: 0.010000
Epoch 1/15, Batch 50/769, Loss: 2.4107, Acc: 0.3281, LR: 0.010000
Epoch 1/15, Batch 60/769, Loss: 2.5508, Acc: 0.2344, LR: 0.010000
Epoch 1/15, Batch 70/769, Loss: 2.0162, Acc: 0.4219, LR: 0.010000
Epoch 1/15, Batch 80/769, Loss: 2.1062, Acc: 0.3438, LR: 0.010000
Epoch 1/15, Batch 90/769, Loss: 2.1787, Acc: 0.3750, LR: 0.010000
Epoch 1/15, Batch 100/769, Loss: 2.0147, Acc: 0.4375, LR: 0.010000
Epoch 1/15, Batch 110/769, Loss: 1.9875, Acc: 0.3750, LR: 0.010000
Epoch 1/15, Batch 120/769, Loss: 1.8899, Acc: 0.4062, LR: 0.010000
Epoch 1/15, Batch 130/769, Loss: 2.2292, Acc: 0.3438, LR: 0.010000
Epoch 1/15, Batch 140/769, Loss: 2.3294, Acc: 0.2812, LR: 0.010000
Epoch 1/15, Batch 150/769, Loss: 1.9866, Acc: 0.4219, LR: 0.010000
Epoch 1/15, Batch 160/769, Loss: 1.7385, Acc: 0.4375, LR: 0.010000
Epoch 1/15, Batch 170/769, Loss: 1.7396, Acc: 0.4531, LR: 0.010000
Epoch 1/15, Batch 180/769, Loss: 1.7125, Acc: 0.3906, LR: 0.010000
Epoch 1/15, Batch 190/769, Loss: 2.0958, Acc: 0.3906, LR: 0.010000
Epoch 1/15, Batch 200/769, Loss: 1.6751, Acc: 0.4219, LR: 0.010000
Epoch 1/15, Batch 210/769, Loss: 2.0262, Acc: 0.3438, LR: 0.010000
Epoch 1/15, Batch 220/769, Loss: 1.7388, Acc: 0.4375, LR: 0.010000
Epoch 1/15, Batch 230/769, Loss: 1.9148, Acc: 0.4531, LR: 0.010000
Epoch 1/15, Batch 240/769, Loss: 1.7824, Acc: 0.5156, LR: 0.010000
Epoch 1/15, Batch 250/769, Loss: 1.6754, Acc: 0.4688, LR: 0.010000
Epoch 1/15, Batch 260/769, Loss: 1.5765, Acc: 0.4844, LR: 0.010000
Epoch 1/15, Batch 270/769, Loss: 2.2829, Acc: 0.3125, LR: 0.010000
Epoch 1/15, Batch 280/769, Loss: 1.2856, Acc: 0.6406, LR: 0.010000
Epoch 1/15, Batch 290/769, Loss: 1.6805, Acc: 0.4531, LR: 0.010000
Epoch 1/15, Batch 300/769, Loss: 1.6298, Acc: 0.5000, LR: 0.010000
Epoch 1/15, Batch 310/769, Loss: 1.6391, Acc: 0.3594, LR: 0.010000
Epoch 1/15, Batch 320/769, Loss: 1.8989, Acc: 0.3750, LR: 0.010000
Epoch 1/15, Batch 330/769, Loss: 1.9422, Acc: 0.4688, LR: 0.010000
Epoch 1/15, Batch 340/769, Loss: 1.9937, Acc: 0.5156, LR: 0.010000
Epoch 1/15, Batch 350/769, Loss: 1.5548, Acc: 0.4844, LR: 0.010000
Epoch 1/15, Batch 360/769, Loss: 1.4571, Acc: 0.5312, LR: 0.010000
Epoch 1/15, Batch 370/769, Loss: 1.6594, Acc: 0.5000, LR: 0.010000
Epoch 1/15, Batch 380/769, Loss: 1.7244, Acc: 0.4062, LR: 0.010000
Epoch 1/15, Batch 390/769, Loss: 1.6524, Acc: 0.4844, LR: 0.010000
